DATE;PRCP;TMAX;TMIN;RAIN
25/12/1981;0;45;37;FALSE
26/12/1981;22;40;37;TRUE
27/12/1981;11;40;34;TRUE
28/12/1981;11;38;33;TRUE
29/12/1981;0;40;31;FALSE
30/12/1981;0;38;31;FALSE
31/12/1981;4;37;32;TRUE
01/01/1982;0;39;33;FALSE
02/01/1982;36;36;31;TRUE
03/01/1982;2;37;30;TRUE
04/01/1982;5;36;28;TRUE
05/01/1982;5;29;15;TRUE
06/01/1982;0;25;14;FALSE
07/01/1982;0;38;24;FALSE
08/01/1982;0;46;37;FALSE
09/01/1982;0;40;35;FALSE
10/01/1982;7;43;35;TRUE
11/01/1982;2;43;39;TRUE
12/01/1982;1;43;38;TRUE
13/01/1982;11;47;41;TRUE
14/01/1982;0;50;44;FALSE
15/01/1982;58;45;43;TRUE
16/01/1982;66;48;40;TRUE
17/01/1982;16;43;39;TRUE
18/01/1982;0;42;35;FALSE
19/01/1982;0;44;35;FALSE
20/01/1982;0;47;38;FALSE
21/01/1982;4;41;32;TRUE
22/01/1982;55;44;31;TRUE
23/01/1982;109;54;42;TRUE
24/01/1982;0;49;39;FALSE
25/01/1982;46;51;37;TRUE
26/01/1982;28;46;41;TRUE
27/01/1982;22;46;38;TRUE
28/01/1982;3;44;40;TRUE
29/01/1982;7;47;43;TRUE
30/01/1982;16;50;43;TRUE
31/01/1982;0;46;37;FALSE
01/02/1982;43;45;40;TRUE
02/02/1982;24;45;42;TRUE
03/02/1982;0;46;34;FALSE
04/02/1982;0;38;31;FALSE
05/02/1982;0;44;28;FALSE
06/02/1982;0;44;33;FALSE
07/02/1982;0;45;28;FALSE
08/02/1982;0;44;31;FALSE
09/02/1982;0;38;28;FALSE
10/02/1982;0;42;24;FALSE
11/02/1982;35;43;37;TRUE
12/02/1982;55;49;42;TRUE
13/02/1982;14;53;42;TRUE
14/02/1982;53;53;50;TRUE
15/02/1982;57;55;47;TRUE
16/02/1982;52;53;47;TRUE
17/02/1982;41;51;40;TRUE
18/02/1982;51;48;38;TRUE
19/02/1982;28;54;46;TRUE
20/02/1982;71;58;39;TRUE
21/02/1982;0;44;34;FALSE
22/02/1982;16;42;33;TRUE
23/02/1982;3;41;33;TRUE
24/02/1982;0;48;34;FALSE
25/02/1982;0;51;37;FALSE
26/02/1982;56;46;40;TRUE
27/02/1982;4;49;35;TRUE
28/02/1982;28;60;34;TRUE
01/03/1982;43;51;41;TRUE
02/03/1982;9;52;41;TRUE
03/03/1982;48;47;42;TRUE
04/03/1982;1;51;41;TRUE
05/03/1982;0;51;39;FALSE
06/03/1982;0;49;34;FALSE
07/03/1982;0;53;35;FALSE
08/03/1982;18;56;35;TRUE
09/03/1982;2;52;44;TRUE
10/03/1982;33;52;40;TRUE
11/03/1982;17;48;37;TRUE
12/03/1982;17;45;38;TRUE
13/03/1982;34;43;40;TRUE
14/03/1982;13;46;36;TRUE
15/03/1982;9;46;35;TRUE
16/03/1982;0;51;30;FALSE
17/03/1982;0;54;32;FALSE
18/03/1982;0;52;37;FALSE
19/03/1982;0;52;35;FALSE
20/03/1982;0;50;37;FALSE
21/03/1982;0;54;33;FALSE
22/03/1982;0;55;36;FALSE
23/03/1982;0;57;37;FALSE
24/03/1982;0;62;36;FALSE
25/03/1982;0;58;40;FALSE
26/03/1982;14;53;38;TRUE
27/03/1982;9;51;38;TRUE
28/03/1982;0;50;37;FALSE
29/03/1982;35;49;33;TRUE
30/03/1982;27;51;34;TRUE
31/03/1982;26;45;34;TRUE
01/04/1982;0;50;35;FALSE
02/04/1982;6;51;38;TRUE
03/04/1982;1;46;40;TRUE
04/04/1982;6;49;38;TRUE
05/04/1982;0;53;35;FALSE
06/04/1982;0;53;40;FALSE
07/04/1982;0;53;39;FALSE
08/04/1982;0;56;35;FALSE
09/04/1982;0;59;34;FALSE
10/04/1982;1;61;38;TRUE
11/04/1982;79;53;42;TRUE
12/04/1982;4;52;43;TRUE
13/04/1982;55;50;36;TRUE
14/04/1982;12;46;35;TRUE
15/04/1982;4;48;37;TRUE
16/04/1982;0;52;36;FALSE
17/04/1982;4;49;38;TRUE
18/04/1982;0;51;36;FALSE
19/04/1982;0;56;34;FALSE
20/04/1982;0;68;38;FALSE
21/04/1982;0;76;42;FALSE
22/04/1982;0;77;48;FALSE
23/04/1982;0;56;44;FALSE
24/04/1982;0;56;40;FALSE
25/04/1982;0;64;38;FALSE
26/04/1982;0;61;42;FALSE
27/04/1982;6;61;43;TRUE
28/04/1982;29;55;41;TRUE
29/04/1982;0;56;38;FALSE
30/04/1982;0;60;42;FALSE
01/05/1982;0;62;45;FALSE
02/05/1982;7;54;43;TRUE
03/05/1982;8;56;40;TRUE
04/05/1982;0;58;39;FALSE
05/05/1982;0;63;42;FALSE
06/05/1982;0;67;45;FALSE
07/05/1982;1;58;43;TRUE
08/05/1982;13;56;42;TRUE
09/05/1982;0;58;45;FALSE
10/05/1982;0;58;44;FALSE
11/05/1982;0;56;45;FALSE
12/05/1982;0;60;45;FALSE
13/05/1982;0;59;44;FALSE
14/05/1982;0;63;48;FALSE
15/05/1982;0;67;45;FALSE
16/05/1982;0;69;47;FALSE
17/05/1982;12;60;47;TRUE
18/05/1982;6;58;45;TRUE
19/05/1982;0;64;41;FALSE
20/05/1982;0;69;49;FALSE
21/05/1982;0;72;48;FALSE
22/05/1982;0;61;48;FALSE
23/05/1982;0;66;47;FALSE
24/05/1982;0;75;49;FALSE
25/05/1982;0;62;50;FALSE
26/05/1982;5;56;47;TRUE
27/05/1982;2;64;46;TRUE
28/05/1982;0;70;47;FALSE
29/05/1982;0;74;47;FALSE
30/05/1982;0;80;50;FALSE
31/05/1982;0;79;51;FALSE
01/06/1982;0;60;50;FALSE
02/06/1982;0;63;49;FALSE
03/06/1982;0;65;48;FALSE
04/06/1982;0;65;47;FALSE
05/06/1982;0;63;50;FALSE
06/06/1982;0;64;46;FALSE
07/06/1982;0;66;45;FALSE
08/06/1982;0;72;46;FALSE
09/06/1982;0;77;49;FALSE
10/06/1982;0;83;52;FALSE
11/06/1982;0;80;53;FALSE
12/06/1982;0;62;52;FALSE
13/06/1982;0;61;53;FALSE
14/06/1982;0;69;52;FALSE
15/06/1982;0;75;53;FALSE
16/06/1982;0;80;56;FALSE
17/06/1982;0;83;57;FALSE
18/06/1982;0;94;64;FALSE
19/06/1982;0;92;62;FALSE
20/06/1982;0;83;54;FALSE
21/06/1982;0;74;54;FALSE
22/06/1982;0;78;51;FALSE
23/06/1982;0;82;51;FALSE
24/06/1982;0;86;56;FALSE
25/06/1982;0;74;57;FALSE
26/06/1982;32;69;57;TRUE
27/06/1982;8;72;56;TRUE
28/06/1982;5;69;56;TRUE
29/06/1982;0;73;58;FALSE
30/06/1982;58;63;56;TRUE
01/07/1982;0;67;55;FALSE
02/07/1982;17;68;55;TRUE
03/07/1982;0;65;53;FALSE
04/07/1982;0;69;51;FALSE
05/07/1982;0;68;54;FALSE
06/07/1982;8;72;52;TRUE
07/07/1982;12;71;55;TRUE
08/07/1982;0;74;51;FALSE
09/07/1982;0;79;54;FALSE
10/07/1982;0;79;56;FALSE
11/07/1982;0;77;54;FALSE
12/07/1982;0;80;56;FALSE
13/07/1982;3;65;53;TRUE
14/07/1982;17;65;50;TRUE
15/07/1982;0;59;49;FALSE
16/07/1982;0;70;53;FALSE
17/07/1982;0;76;54;FALSE
18/07/1982;0;70;54;FALSE
19/07/1982;0;66;55;FALSE
20/07/1982;0;64;54;FALSE
21/07/1982;0;66;53;FALSE
22/07/1982;0;73;52;FALSE
23/07/1982;0;74;51;FALSE
24/07/1982;0;82;56;FALSE
25/07/1982;0;85;56;FALSE
26/07/1982;0;87;54;FALSE
27/07/1982;0;85;55;FALSE
28/07/1982;0;73;58;FALSE
29/07/1982;0;67;55;FALSE
30/07/1982;2;63;56;TRUE
31/07/1982;0;64;54;FALSE
01/08/1982;0;66;55;FALSE
02/08/1982;0;71;54;FALSE
03/08/1982;0;70;55;FALSE
04/08/1982;0;73;52;FALSE
05/08/1982;0;78;51;FALSE
06/08/1982;0;81;54;FALSE
07/08/1982;0;86;61;FALSE
08/08/1982;0;78;59;FALSE
09/08/1982;1;62;54;TRUE
10/08/1982;0;68;57;FALSE
11/08/1982;0;75;55;FALSE
12/08/1982;0;69;56;FALSE
13/08/1982;33;66;56;TRUE
14/08/1982;0;68;52;FALSE
15/08/1982;0;73;49;FALSE
16/08/1982;0;75;54;FALSE
17/08/1982;0;75;56;FALSE
18/08/1982;0;75;54;FALSE
19/08/1982;0;78;55;FALSE
20/08/1982;6;84;60;TRUE
21/08/1982;0;80;55;FALSE
22/08/1982;0;79;54;FALSE
23/08/1982;0;82;56;FALSE
24/08/1982;0;88;60;FALSE
25/08/1982;0;87;58;FALSE
26/08/1982;0;64;58;FALSE
27/08/1982;0;72;59;FALSE
28/08/1982;0;74;59;FALSE
29/08/1982;16;71;56;TRUE
30/08/1982;6;69;56;TRUE
31/08/1982;0;71;56;FALSE
01/09/1982;0;78;56;FALSE
02/09/1982;0;87;59;FALSE
03/09/1982;11;63;58;TRUE
04/09/1982;2;69;57;TRUE
05/09/1982;0;75;56;FALSE
06/09/1982;0;78;53;FALSE
07/09/1982;0;74;57;FALSE
08/09/1982;0;73;57;FALSE
09/09/1982;61;63;53;TRUE
10/09/1982;1;65;49;TRUE
11/09/1982;8;59;51;TRUE
12/09/1982;3;64;51;TRUE
13/09/1982;0;68;46;FALSE
14/09/1982;0;69;52;FALSE
15/09/1982;0;70;50;FALSE
16/09/1982;0;77;48;FALSE
17/09/1982;0;80;51;FALSE
18/09/1982;0;78;52;FALSE
19/09/1982;0;67;58;FALSE
20/09/1982;6;63;55;TRUE
21/09/1982;0;69;53;FALSE
22/09/1982;0;66;55;FALSE
23/09/1982;0;76;55;FALSE
24/09/1982;21;65;56;TRUE
25/09/1982;3;62;55;TRUE
26/09/1982;4;61;49;TRUE
27/09/1982;0;59;47;FALSE
28/09/1982;29;59;45;TRUE
29/09/1982;0;62;43;FALSE
30/09/1982;0;64;43;FALSE
01/10/1982;6;63;46;TRUE
02/10/1982;6;60;50;TRUE
03/10/1982;0;58;46;FALSE
04/10/1982;0;62;45;FALSE
05/10/1982;0;64;44;FALSE
06/10/1982;76;56;48;TRUE
07/10/1982;0;57;46;FALSE
08/10/1982;11;56;47;TRUE
09/10/1982;0;63;50;FALSE
10/10/1982;0;67;47;FALSE
11/10/1982;0;66;47;FALSE
12/10/1982;0;66;49;FALSE
13/10/1982;0;67;49;FALSE
14/10/1982;0;69;45;FALSE
15/10/1982;0;57;50;FALSE
16/10/1982;18;57;43;TRUE
17/10/1982;8;53;40;TRUE
18/10/1982;0;53;38;FALSE
19/10/1982;0;59;39;FALSE
20/10/1982;1;56;37;TRUE
21/10/1982;67;55;49;TRUE
22/10/1982;17;67;51;TRUE
23/10/1982;1;69;50;TRUE
24/10/1982;0;66;54;FALSE
25/10/1982;28;67;52;TRUE
26/10/1982;5;53;47;TRUE
27/10/1982;0;55;44;FALSE
28/10/1982;153;50;45;TRUE
29/10/1982;0;53;41;FALSE
30/10/1982;0;51;36;FALSE
31/10/1982;1;52;46;TRUE
01/11/1982;0;54;40;FALSE
02/11/1982;0;61;37;FALSE
03/11/1982;31;58;45;TRUE
04/11/1982;2;53;43;TRUE
05/11/1982;48;53;43;TRUE
06/11/1982;11;47;39;TRUE
07/11/1982;0;56;39;FALSE
08/11/1982;0;53;38;FALSE
09/11/1982;0;49;34;FALSE
10/11/1982;0;48;30;FALSE
11/11/1982;0;47;30;FALSE
12/11/1982;0;44;34;FALSE
13/11/1982;0;44;34;FALSE
14/11/1982;0;47;30;FALSE
15/11/1982;1;48;34;TRUE
16/11/1982;8;51;41;TRUE
17/11/1982;106;51;44;TRUE
18/11/1982;36;46;42;TRUE
19/11/1982;37;48;41;TRUE
20/11/1982;5;46;37;TRUE
21/11/1982;0;42;33;FALSE
22/11/1982;0;46;30;FALSE
23/11/1982;0;49;32;FALSE
24/11/1982;0;46;32;FALSE
25/11/1982;0;42;29;FALSE
26/11/1982;5;47;37;TRUE
27/11/1982;4;50;41;TRUE
28/11/1982;13;51;44;TRUE
29/11/1982;47;48;43;TRUE
30/11/1982;42;49;41;TRUE
01/12/1982;0;49;43;FALSE
02/12/1982;33;51;41;TRUE
03/12/1982;166;57;45;TRUE
04/12/1982;0;48;38;FALSE
05/12/1982;39;44;37;TRUE
06/12/1982;34;44;33;TRUE
07/12/1982;0;38;30;FALSE
08/12/1982;0;40;27;FALSE
09/12/1982;0;45;33;FALSE
10/12/1982;0;52;35;FALSE
11/12/1982;0;49;34;FALSE
12/12/1982;74;45;40;TRUE
13/12/1982;22;48;42;TRUE
14/12/1982;23;49;40;TRUE
15/12/1982;7;54;45;TRUE
16/12/1982;66;53;45;TRUE
17/12/1982;31;46;42;TRUE
18/12/1982;2;48;40;TRUE
19/12/1982;11;45;39;TRUE
20/12/1982;46;45;38;TRUE
21/12/1982;22;48;39;TRUE
22/12/1982;1;44;35;TRUE
23/12/1982;0;40;34;FALSE
24/12/1982;0;46;34;FALSE
25/12/1982;19;47;35;TRUE
26/12/1982;0;43;33;FALSE
27/12/1982;0;40;30;FALSE
28/12/1982;0;40;29;FALSE
29/12/1982;0;39;26;FALSE
30/12/1982;0;40;25;FALSE
31/12/1982;0;36;25;FALSE
01/01/1983;0;42;29;FALSE
02/01/1983;46;42;36;TRUE
03/01/1983;41;45;40;TRUE
04/01/1983;135;52;41;TRUE
05/01/1983;119;52;42;TRUE
06/01/1983;38;50;40;TRUE
07/01/1983;53;55;47;TRUE
08/01/1983;8;47;41;TRUE
09/01/1983;19;47;40;TRUE
10/01/1983;24;52;46;TRUE
11/01/1983;0;54;39;FALSE
12/01/1983;0;51;37;FALSE
13/01/1983;0;49;37;FALSE
14/01/1983;0;47;30;FALSE
15/01/1983;0;42;29;FALSE
16/01/1983;2;45;34;TRUE
17/01/1983;7;54;43;TRUE
18/01/1983;17;53;48;TRUE
19/01/1983;31;50;42;TRUE
20/01/1983;3;46;41;TRUE
21/01/1983;0;44;31;FALSE
22/01/1983;23;47;37;TRUE
23/01/1983;9;53;44;TRUE
24/01/1983;22;55;45;TRUE
25/01/1983;4;54;45;TRUE
26/01/1983;3;55;46;TRUE
27/01/1983;61;51;40;TRUE
28/01/1983;0;51;38;FALSE
29/01/1983;0;56;47;FALSE
30/01/1983;15;54;42;TRUE
31/01/1983;0;54;39;FALSE
01/02/1983;0;55;34;FALSE
02/02/1983;0;56;36;FALSE
03/02/1983;0;53;42;FALSE
04/02/1983;0;50;35;FALSE
05/02/1983;0;52;32;FALSE
06/02/1983;37;48;40;TRUE
07/02/1983;0;48;38;FALSE
08/02/1983;11;45;36;TRUE
09/02/1983;41;50;40;TRUE
10/02/1983;44;51;41;TRUE
11/02/1983;14;59;46;TRUE
12/02/1983;23;53;47;TRUE
13/02/1983;12;52;44;TRUE
14/02/1983;8;48;43;TRUE
15/02/1983;24;53;39;TRUE
16/02/1983;6;53;45;TRUE
17/02/1983;58;55;45;TRUE
18/02/1983;0;49;42;FALSE
19/02/1983;6;53;43;TRUE
20/02/1983;12;53;45;TRUE
21/02/1983;26;56;35;TRUE
22/02/1983;47;62;48;TRUE
23/02/1983;42;61;51;TRUE
24/02/1983;16;51;43;TRUE
25/02/1983;17;58;42;TRUE
26/02/1983;1;50;43;TRUE
27/02/1983;0;50;38;FALSE
28/02/1983;3;50;40;TRUE
01/03/1983;18;47;41;TRUE
02/03/1983;0;50;42;FALSE
03/03/1983;1;48;42;TRUE
04/03/1983;0;53;42;FALSE
05/03/1983;31;52;45;TRUE
06/03/1983;17;56;44;TRUE
07/03/1983;32;53;46;TRUE
08/03/1983;7;58;47;TRUE
09/03/1983;25;58;52;TRUE
10/03/1983;16;56;44;TRUE
11/03/1983;0;56;39;FALSE
12/03/1983;13;58;43;TRUE
13/03/1983;1;56;44;TRUE
14/03/1983;4;53;42;TRUE
15/03/1983;0;54;40;FALSE
16/03/1983;0;63;43;FALSE
17/03/1983;0;62;44;FALSE
18/03/1983;0;60;40;FALSE
19/03/1983;0;60;41;FALSE
20/03/1983;0;61;39;FALSE
21/03/1983;13;58;45;TRUE
22/03/1983;0;60;44;FALSE
23/03/1983;0;55;44;FALSE
24/03/1983;0;56;40;FALSE
25/03/1983;0;57;43;FALSE
26/03/1983;8;58;41;TRUE
27/03/1983;3;53;40;TRUE
28/03/1983;28;48;41;TRUE
29/03/1983;54;57;45;TRUE
30/03/1983;29;57;44;TRUE
31/03/1983;0;56;42;FALSE
01/04/1983;39;49;42;TRUE
02/04/1983;6;49;40;TRUE
03/04/1983;0;53;41;FALSE
04/04/1983;0;57;37;FALSE
05/04/1983;0;63;38;FALSE
06/04/1983;0;59;42;FALSE
07/04/1983;38;54;42;TRUE
08/04/1983;6;54;38;TRUE
09/04/1983;1;47;38;TRUE
10/04/1983;4;51;37;TRUE
11/04/1983;0;52;37;FALSE
12/04/1983;0;54;37;FALSE
13/04/1983;0;59;36;FALSE
14/04/1983;0;64;38;FALSE
15/04/1983;0;65;40;FALSE
16/04/1983;0;68;44;FALSE
17/04/1983;0;74;41;FALSE
18/04/1983;0;69;48;FALSE
19/04/1983;0;67;45;FALSE
20/04/1983;2;59;47;TRUE
21/04/1983;0;59;45;FALSE
22/04/1983;0;59;43;FALSE
23/04/1983;1;60;46;TRUE
24/04/1983;5;56;42;TRUE
25/04/1983;0;56;41;FALSE
26/04/1983;4;61;46;TRUE
27/04/1983;0;65;44;FALSE
28/04/1983;0;71;46;FALSE
29/04/1983;0;67;47;FALSE
30/04/1983;0;65;47;FALSE
01/05/1983;0;58;49;FALSE
02/05/1983;0;62;48;FALSE
03/05/1983;0;61;47;FALSE
04/05/1983;0;64;48;FALSE
05/05/1983;46;53;47;TRUE
06/05/1983;6;63;48;TRUE
07/05/1983;66;54;43;TRUE
08/05/1983;25;53;42;TRUE
09/05/1983;0;58;42;FALSE
10/05/1983;0;61;43;FALSE
11/05/1983;0;66;45;FALSE
12/05/1983;0;71;47;FALSE
13/05/1983;0;75;47;FALSE
14/05/1983;33;54;44;TRUE
15/05/1983;26;57;43;TRUE
16/05/1983;0;60;46;FALSE
17/05/1983;0;58;49;FALSE
18/05/1983;0;64;51;FALSE
19/05/1983;0;70;46;FALSE
20/05/1983;0;73;50;FALSE
21/05/1983;0;67;53;FALSE
22/05/1983;0;73;50;FALSE
23/05/1983;0;79;55;FALSE
24/05/1983;0;84;56;FALSE
25/05/1983;0;71;52;FALSE
26/05/1983;0;68;51;FALSE
27/05/1983;0;80;51;FALSE
28/05/1983;0;92;58;FALSE
29/05/1983;0;83;58;FALSE
30/05/1983;0;66;57;FALSE
31/05/1983;8;58;53;TRUE
01/06/1983;1;58;52;TRUE
02/06/1983;0;63;53;FALSE
03/06/1983;0;63;50;FALSE
04/06/1983;0;65;51;FALSE
05/06/1983;0;68;51;FALSE
06/06/1983;0;73;53;FALSE
07/06/1983;0;79;54;FALSE
08/06/1983;0;73;54;FALSE
09/06/1983;5;65;54;TRUE
10/06/1983;88;63;53;TRUE
11/06/1983;3;67;51;TRUE
12/06/1983;0;69;51;FALSE
13/06/1983;0;74;51;FALSE
14/06/1983;0;71;55;FALSE
15/06/1983;0;68;55;FALSE
16/06/1983;22;63;51;TRUE
17/06/1983;15;63;53;TRUE
18/06/1983;1;62;51;TRUE
19/06/1983;31;64;49;TRUE
20/06/1983;0;67;49;FALSE
21/06/1983;0;71;51;FALSE
22/06/1983;15;65;53;TRUE
23/06/1983;1;62;52;TRUE
24/06/1983;0;67;51;FALSE
25/06/1983;0;68;53;FALSE
26/06/1983;0;73;57;FALSE
27/06/1983;0;75;52;FALSE
28/06/1983;0;68;54;FALSE
29/06/1983;2;70;55;TRUE
30/06/1983;1;67;50;TRUE
01/07/1983;4;63;53;TRUE
02/07/1983;0;67;52;FALSE
03/07/1983;0;71;53;FALSE
04/07/1983;0;78;53;FALSE
05/07/1983;0;71;56;FALSE
06/07/1983;0;67;53;FALSE
07/07/1983;0;65;52;FALSE
08/07/1983;9;64;53;TRUE
09/07/1983;0;71;50;FALSE
10/07/1983;0;69;54;FALSE
11/07/1983;25;76;59;TRUE
12/07/1983;36;63;58;TRUE
13/07/1983;35;68;55;TRUE
14/07/1983;22;67;53;TRUE
15/07/1983;0;67;55;FALSE
16/07/1983;0;71;55;FALSE
17/07/1983;0;77;55;FALSE
18/07/1983;0;77;55;FALSE
19/07/1983;1;72;56;TRUE
20/07/1983;1;72;59;TRUE
21/07/1983;0;78;56;FALSE
22/07/1983;0;79;57;FALSE
23/07/1983;0;69;55;FALSE
24/07/1983;0;69;57;FALSE
25/07/1983;4;66;56;TRUE
26/07/1983;0;70;55;FALSE
27/07/1983;3;69;57;TRUE
28/07/1983;0;74;58;FALSE
29/07/1983;0;77;54;FALSE
30/07/1983;0;85;59;FALSE
31/07/1983;0;77;59;FALSE
01/08/1983;0;74;59;FALSE
02/08/1983;0;74;58;FALSE
03/08/1983;0;73;58;FALSE
04/08/1983;0;77;56;FALSE
05/08/1983;0;75;57;FALSE
06/08/1983;0;79;60;FALSE
07/08/1983;0;80;60;FALSE
08/08/1983;0;77;61;FALSE
09/08/1983;0;75;56;FALSE
10/08/1983;0;72;58;FALSE
11/08/1983;28;62;56;TRUE
12/08/1983;0;76;56;FALSE
13/08/1983;0;81;59;FALSE
14/08/1983;0;75;56;FALSE
15/08/1983;0;74;54;FALSE
16/08/1983;0;74;57;FALSE
17/08/1983;0;76;57;FALSE
18/08/1983;0;78;56;FALSE
19/08/1983;0;78;56;FALSE
20/08/1983;0;74;53;FALSE
21/08/1983;0;77;53;FALSE
22/08/1983;0;78;56;FALSE
23/08/1983;0;63;56;FALSE
24/08/1983;0;65;57;FALSE
25/08/1983;0;73;59;FALSE
26/08/1983;0;75;53;FALSE
27/08/1983;0;78;59;FALSE
28/08/1983;45;69;59;TRUE
29/08/1983;87;72;58;TRUE
30/08/1983;14;70;60;TRUE
31/08/1983;16;71;60;TRUE
01/09/1983;45;69;58;TRUE
02/09/1983;7;71;58;TRUE
03/09/1983;0;66;58;FALSE
04/09/1983;0;68;57;FALSE
05/09/1983;0;67;51;FALSE
06/09/1983;4;64;49;TRUE
07/09/1983;0;65;49;FALSE
08/09/1983;1;63;47;TRUE
09/09/1983;0;65;49;FALSE
10/09/1983;59;62;52;TRUE
11/09/1983;0;70;55;FALSE
12/09/1983;0;71;53;FALSE
13/09/1983;0;73;52;FALSE
14/09/1983;5;69;58;TRUE
15/09/1983;0;65;51;FALSE
16/09/1983;0;65;53;FALSE
17/09/1983;0;61;49;FALSE
18/09/1983;57;59;46;TRUE
19/09/1983;0;63;42;FALSE
20/09/1983;0;68;46;FALSE
21/09/1983;0;75;51;FALSE
22/09/1983;0;77;49;FALSE
23/09/1983;0;71;53;FALSE
24/09/1983;0;60;54;FALSE
25/09/1983;0;70;51;FALSE
26/09/1983;6;65;49;TRUE
27/09/1983;1;59;46;TRUE
28/09/1983;0;58;40;FALSE
29/09/1983;0;60;39;FALSE
30/09/1983;0;64;47;FALSE
01/10/1983;0;63;42;FALSE
02/10/1983;0;61;49;FALSE
03/10/1983;0;59;52;FALSE
04/10/1983;3;61;48;TRUE
05/10/1983;0;60;43;FALSE
06/10/1983;0;57;45;FALSE
07/10/1983;0;59;37;FALSE
08/10/1983;0;60;44;FALSE
09/10/1983;0;61;46;FALSE
10/10/1983;0;60;44;FALSE
11/10/1983;0;60;39;FALSE
12/10/1983;0;52;41;FALSE
13/10/1983;0;55;46;FALSE
14/10/1983;0;56;48;FALSE
15/10/1983;0;57;43;FALSE
16/10/1983;0;54;43;FALSE
17/10/1983;2;60;47;TRUE
18/10/1983;0;57;43;FALSE
19/10/1983;4;53;50;TRUE
20/10/1983;2;61;50;TRUE
21/10/1983;19;61;51;TRUE
22/10/1983;7;59;47;TRUE
23/10/1983;0;57;41;FALSE
24/10/1983;2;52;39;TRUE
25/10/1983;0;62;43;FALSE
26/10/1983;0;62;46;FALSE
27/10/1983;7;57;45;TRUE
28/10/1983;0;51;44;FALSE
29/10/1983;4;53;46;TRUE
30/10/1983;3;60;51;TRUE
31/10/1983;0;60;48;FALSE
01/11/1983;41;62;49;TRUE
02/11/1983;55;61;50;TRUE
03/11/1983;12;58;50;TRUE
04/11/1983;12;53;43;TRUE
05/11/1983;3;51;41;TRUE
06/11/1983;25;52;42;TRUE
07/11/1983;0;51;42;FALSE
08/11/1983;0;53;41;FALSE
09/11/1983;18;54;45;TRUE
10/11/1983;21;59;49;TRUE
11/11/1983;11;56;49;TRUE
12/11/1983;15;54;45;TRUE
13/11/1983;21;56;45;TRUE
14/11/1983;71;53;47;TRUE
15/11/1983;3;58;51;TRUE
16/11/1983;56;55;48;TRUE
17/11/1983;22;53;45;TRUE
18/11/1983;0;53;43;FALSE
19/11/1983;61;52;42;TRUE
20/11/1983;57;45;41;TRUE
21/11/1983;0;48;35;FALSE
22/11/1983;4;43;39;TRUE
23/11/1983;46;46;37;TRUE
24/11/1983;59;59;43;TRUE
25/11/1983;0;48;40;FALSE
26/11/1983;13;49;40;TRUE
27/11/1983;7;52;44;TRUE
28/11/1983;2;46;37;TRUE
29/11/1983;0;47;33;FALSE
30/11/1983;0;47;34;FALSE
01/12/1983;0;46;28;FALSE
02/12/1983;12;39;34;TRUE
03/12/1983;0;40;36;FALSE
04/12/1983;6;42;36;TRUE
05/12/1983;42;39;35;TRUE
06/12/1983;0;42;33;FALSE
07/12/1983;45;45;26;TRUE
08/12/1983;38;49;42;TRUE
09/12/1983;94;45;41;TRUE
10/12/1983;73;50;40;TRUE
11/12/1983;4;47;39;TRUE
12/12/1983;36;48;36;TRUE
13/12/1983;17;51;46;TRUE
14/12/1983;3;48;40;TRUE
15/12/1983;0;43;35;FALSE
16/12/1983;0;39;31;FALSE
17/12/1983;0;41;31;FALSE
18/12/1983;3;37;29;TRUE
19/12/1983;3;34;24;TRUE
20/12/1983;0;28;20;FALSE
21/12/1983;0;24;16;FALSE
22/12/1983;0;23;14;FALSE
23/12/1983;0;25;9;FALSE
24/12/1983;0;30;17;FALSE
25/12/1983;15;44;28;TRUE
26/12/1983;4;42;35;TRUE
27/12/1983;0;41;33;FALSE
28/12/1983;0;38;31;FALSE
29/12/1983;102;42;31;TRUE
30/12/1983;5;51;42;TRUE
31/12/1983;0;49;39;FALSE
01/01/1984;0;45;35;FALSE
02/01/1984;62;49;42;TRUE
03/01/1984;61;58;47;TRUE
04/01/1984;19;61;49;TRUE
05/01/1984;2;51;47;TRUE
06/01/1984;3;52;49;TRUE
07/01/1984;1;50;42;TRUE
08/01/1984;5;52;42;TRUE
09/01/1984;0;55;43;FALSE
10/01/1984;17;49;43;TRUE
11/01/1984;6;49;41;TRUE
12/01/1984;0;45;38;FALSE
13/01/1984;0;44;34;FALSE
14/01/1984;0;41;31;FALSE
15/01/1984;0;42;27;FALSE
16/01/1984;0;40;26;FALSE
17/01/1984;0;41;25;FALSE
18/01/1984;0;37;21;FALSE
19/01/1984;0;40;25;FALSE
20/01/1984;0;40;28;FALSE
21/01/1984;4;46;34;TRUE
22/01/1984;39;49;43;TRUE
23/01/1984;1;50;44;TRUE
24/01/1984;136;52;49;TRUE
25/01/1984;1;51;43;TRUE
26/01/1984;0;50;44;FALSE
27/01/1984;3;51;45;TRUE
28/01/1984;1;52;46;TRUE
29/01/1984;1;48;41;TRUE
30/01/1984;0;49;38;FALSE
31/01/1984;0;42;33;FALSE
01/02/1984;0;50;38;FALSE
02/02/1984;0;48;31;FALSE
03/02/1984;0;45;36;FALSE
04/02/1984;0;51;35;FALSE
05/02/1984;0;55;32;FALSE
06/02/1984;0;54;42;FALSE
07/02/1984;8;60;35;TRUE
08/02/1984;2;55;45;TRUE
